name,price,link
"Apple MacBook Air 13.3-Inch Retina Display 8-core Apple M1 chip with 8GB RAM, 512GB SSD (MGNE3) Golden","128,000",https://www.startech.com.bd/apple-macbook-air-13-3-inch-m1-chip-laptop-golden
"Dell G3 15-3500 Core i7 10th Gen GTX 1660 6GB Graphics 15.6"" FHD Gaming Laptop","130,000",https://www.startech.com.bd/dell-g3-15-3500-core -i7-10th-gen-gaming-laptop
"Apple MacBook Air 13.3-Inch Retina Display 8-core Apple M1 chip with 8GB RAM, 512GB SSD (MGNA3) Silver","140,000",https://www.startech.com.bd/apple-macbook-air-13-3-inch-m1-chip-laptop-silver
"HP Spectre x360 Convertible 13-aw2102TU Core i5 11th Gen 13.3"" FHD Touch Laptop","140,000",https://www.startech.com.bd/hp-spectre-x360-convertible-13-aw2102tu-11th-gen-touch-laptop
"Dell Latitude 14 7410 Core i7 10th Gen 14"" FHD Laptop","140,000",https://www.startech.com.bd/dell-latitude-7410-core-i7-10th-gen-fhd-laptop
"Dell G5 15-5500 Core i7 10th Gen RTX 2060 6GB Graphics 15.6"" FHD Gaming Laptop","145,000",https://www.startech.com.bd/dell-g5-15-5500-core-i7-10th-gen-gaming-laptop
"Microsoft Surface Laptop 3 10th Gen Core i7, 16Gb, 256GB 13.3” Multi-touch #VEF-00037","151,000",https://www.startech.com.bd/microsoft-surface-i7-256-laptop-3
"ASUS TUF A15 FA506IV-R9 Ryzen 9 4900H RTX 2060 Graphics 15.6"" FHD Gaming Laptop with Windows 10","154,000",https://www.startech.com.bd/asus-tuf-a15-ryzen-9-4900h-gaming-laptop
HP OMEN 15-ek0101TX Core i7 10th Gen RTX 2060 6GB Graphics 15.6''FHD Gaming Laptop,"158,000",https://www.startech.com.bd/hp-omen-15-ek0101tx-core-i7-10th-gen-laptop
"Apple MacBook Pro 13.3-Inch Core i5-2.0GHz , 16GB RAM, 512GB SSD With Touch Bar (MWP42) Space Gray 2020","172,000",https://www.startech.com.bd/apple-macbook-pro-i5-16gb-ram-space-gray-2020
"Apple MacBook Pro 13.3-Inch Core i5-2.0GHz , 16GB RAM, 512GB SSD With Touch Bar (MWP72) Silver 2020","172,000",https://www.startech.com.bd/apple-macbook-pro-i5-16gb-ram-silver-2020
"Apple MacBook Pro 13.3-Inch Core i5-2.0GHz, 16GB RAM, 1TB SSD With Touch Bar (MWP82) Silver 2020","182,000",https://www.startech.com.bd/apple-macbook-pro-i5-16gb-ram-1tb-ssd-silver-2020
"MSI GP76 Leopard 10UE Core i7 10th Gen RTX3060 6GB Graphics 17.3"" FHD 144Hz Gaming Laptop","175,000",https://www.startech.com.bd/msi-gp76-leopard-10ue-gaming-laptop
"Asus ROG Zephyrus G14 GA401IV Ryzen 9 4900HS 32GB RAM RTX2060 Max-Q 14"" FHD Gaming Laptop","195,000",https://www.startech.com.bd/asus-rog-zephyrus-g14-ga401iv-ryzen-9-gaming-laptop
"Razer Blade Stealth 13 Core i7 10th Gen 13.3"" UHD 4K Touch Gaming Ultrabook with GTX 1650Ti Max-Q 4GB Graphics","195,000",https://www.startech.com.bd/razer-blade-stealth-13-4k-touch-gaming-ultrabook
Lenovo ThinkPad X1 Carbon Core i7 10th Gen Laptop With Genuine Windows 10 Pro,"190,000",https://www.startech.com.bd/lenovo-thinkpad-x1-carbon-core-i7-10th-gen-laptop
"Apple Macbook Pro 16-inch Retina with Touch Bar, Core i7-2.6 GHz 16GB RAM (MVVJ2) Space Gray","220,000",https://www.startech.com.bd/apple-macbook-pro-mvvj2
Apple Macbook Pro Late 2019 16-inch Retina Display with Touch Bar Core i7 Radeon Pro 4GB Graphics Space Gray (Z0XZ004RY),"240,000",https://www.startech.com.bd/apple-macbook-pro-2019-core-i7-space-gray
"Apple MacBook Pro 13.3-Inch Core i7, 32GB RAM, 1TB SSD, Touch Bar, Silver Z0Y900030 (Mid 2020)","260,000",https://www.startech.com.bd/apple-macbook-pro-13-3-2020
"Microsoft Surface Book 3 Core i7 10th Gen GTX1650 4GB Graphics 13.5″ Multi-Touch, (SLK-00001) Silver 2020","268,000",https://www.startech.com.bd/microsoft-surface-book-3-core-i7-10th-gen-multi-touch-silver
"Dell XPS 17 9700 Core i9 10th Gen 32GB RAM 1TB SSD 17.0"" 4K UHD Touch Laptop","299,000",https://www.startech.com.bd/dell-xps-17-9700-core-i9-10th-gen-laptop
"Apple MacBook Pro 13-Inch 10th Gen Core i7-2.3GHz, 32GB RAM, 2TB SSD, Touch Bar, Space Gray 2020 (MWP62LL/A)","305,000",https://www.startech.com.bd/apple-macbook-pro-i7-32gb-ram-2tb-ssd-space-gray-2020
"MSI Raider GE66 10SFS Dragonshield Limited Edition 2020 Core i9 10th Gen RTX 2070 Super 15.6"" FHD Gaming Laptop","320,000",https://www.startech.com.bd/msi-raider-ge66-10sfs-dragonshield-2020-laptop
"Razer Blade 15 Studio Edition Core i7 10th Gen 15.6"" UHD OLED 4K Touch Laptop With Quadro RTX 5000 16GB Graphics","399,000",https://www.startech.com.bd/razer-blade-15-studio-edition-touch-laptop
Microsoft Surface ARC Bluetooth Mouse,"9,000",https://www.startech.com.bd/microsoft-surface-arc-bluetooth-mouse
Microsoft Surface Go Type Cover Keyboard (Black),"10,500",https://www.startech.com.bd/microsoft-surface-go-cover-keyboard
Microsoft Surface Pro X Keyboard with Slim Pen Bundle,"35,000",https://www.startech.com.bd/microsoft-surface-pro-x-keyboard-with-slim-pen
"HP 250 G8 Core i3 10th Gen 15.6""HD Laptop with Windows 10 Home","46,000",https://www.startech.com.bd/hp-250-g8-core-i3-10th-gen-laptop
"Acer Aspire 5 A514-53-34VP Core i3 10th Gen 14"" HD Laptop","47,500",https://www.startech.com.bd/acer-aspire-5-a514-53-34vp-core-i3-10th-gen-laptop
"Dell Vostro 15 3500 Core i3 11th Gen 15.6"" FHD Laptop","50,500",https://www.startech.com.bd/dell-vostro-15-3500-laptop
"ASUS VivoBook 15 X515EA Core i3 11th Gen 15.6"" FHD Laptop","53,000",https://www.startech.com.bd/asus-vivobook-15-x515ea-core-i3-11th-gen-laptop
"HP 15s-eq1172AU AMD Ryzen 5 4500U 15.6"" FHD Laptop","56,500",https://www.startech.com.bd/hp-15s-eq1172au-ryzen-5-laptop
"HP 15s-eq1173AU AMD Ryzen 5 4500U 15.6"" FHD Laptop","56,500",https://www.startech.com.bd/hp-15s-eq1173au-ryzen-5-laptop
HP Probook 450 G7 Core i5 10th Gen 8GB RAM MX130 Graphics 15.6 Inch FHD Laptop with Windows 10,"72,500",https://www.startech.com.bd/hp-probook-450-g7-i5-10th-gen-8gb-ram-laptop
"Xiaomi Redmi Book 14 Core i7 10th Gen MX250 2GB Graphics 14"" Full HD Laptop","74,000",https://www.startech.com.bd/xiaomi-redmi-book-14-core-i7-fhd-silver-laptop
"Dell Inspiron 15 3501 Core i5 11th Gen 512GB SSD MX330 2GB Graphics 15.6"" FHD Laptop","74,500",https://www.startech.com.bd/dell-inspiron-15-3501-i5-11th-gen-512gb-ssd-laptop
HP Probook 450 G8 Core i5 11th Gen 512GB SSD 15.6 inch FHD Laptop with Win 10,"75,000",https://www.startech.com.bd/hp-probook-450-g8-i5-512gb-ssd-fhd-laptop
"HP Pavilion 13-bb0071TU  Core i5 11th Gen 13.3"" FHD Laptop","78,000",https://www.startech.com.bd/hp-pavilion-13-bb0071tu-core-i5-11th-gen-laptop
"HP Pavilion 15-eg0077TU Core i5 11th Gen 15.6"" FHD Laptop","78,000",https://www.startech.com.bd/hp-pavilion-15-eg0077tu-i5-11th-gen-laptop
"Xiaomi RedmiBook 13 Ryzen 7 4700U 13.3"" Full HD Laptop","77,000",https://www.startech.com.bd/xiaomi-redmibook-13-laptop
"MSI Modern 14 B11MO Core i5 11th Gen 14"" FHD Laptop","79,000",https://www.startech.com.bd/msi-modern-14-b11mo-i5-11th-gen-laptop
"MSI Modern 14 B11M0 Core i5 11th Gen 14"" Full HD Laptop","79,000",https://www.startech.com.bd/msi-modern-14-b11mo-laptop
"HP Pavilion 14-dv0077TX Core i5 11th Gen 14"" FHD Laptop","80,500",https://www.startech.com.bd/hp-pavilion-14-dv0077tx-laptop
"HP Pavilion 14-dv0076TX Core i5 11th Gen MX450 2GB Graphics 14"" FHD Laptop","81,000",https://www.startech.com.bd/hp-pavilion-14-dv0076tx-laptop
"Dell Latitude 3410 Core i5 10th Gen 14"" FHD Laptop with Windows 10 Pro","82,000",https://www.startech.com.bd/dell-latitude-3410-core-i5-10th-gen-laptop
"MSI Modern 14 B11M Core i7 11th Gen 14"" Full HD Laptop","84,000",https://www.startech.com.bd/msi-modern-14-b11m-laptop
HP Pavilion 15-eg0112TX Core i5 11th Gen MX450 2GB Graphics 15.6'' FHD Laptop,"84,000",https://www.startech.com.bd/hp-pavilion-15-eg0112tx-core-i5-11th-gen-laptop
"HP Probook 450 G8 Core i5 11th Gen MX450 2GB Graphics 15.6"" FHD Laptop","84,000",https://www.startech.com.bd/hp-probook-450-g8-core-i5-11th-gen-laptop
"Dell Inspiron 15 5593 Core i7 10th Gen 15.6"" FHD Laptop with Nvidia MX230 4GB Graphics","85,000",https://www.startech.com.bd/dell-inspiron-15-5593-laptop
"Dell Latitude 14-3410 Core i7 10th Gen 512GB SSD 14"" FHD Laptop","84,000",https://www.startech.com.bd/dell-latitude-14-3410-i7-laptop
"HP ProBook 440 G8 Core i7 11th Gen 14"" FHD Laptop","85,000",https://www.startech.com.bd/hp-probook-440-g8-core-i7-11th-gen-laptop
HP Probook 450 G8 Core i7 11th Gen 512GB SSD 15.6 inch FHD Laptop with Win 10,"86,000",https://www.startech.com.bd/hp-probook-450-g8-i7-512gb-ssd-fhd-laptop
"MSI Modern 15 A11SB Core i5 11th Gen MX450 2GB Graphics 15.6"" FHD Gaming Laptop","86,500",https://www.startech.com.bd/msi-modern-15-a11sb-core-i5-11th-gen-gaming-laptop
"HP ProBook x360 435 G7 Ryzen 5 4500U 13.3"" FHD Touch Laptop","87,000",https://www.startech.com.bd/hp-probook-x360-435-g7-ryzen-5-touch-laptop
"Dell Inspiron 15 3501 Core i7 11th Gen MX330 2GB Graphics 15.6"" FHD Laptop","88,000",https://www.startech.com.bd/dell-inspiron-15-3501-i7-11th-gen-laptop
"Dell Vostro 14 3400 Core i7 11th Gen MX330 2GB Graphics 14"" FHD Laptop","88,000",https://www.startech.com.bd/dell-vostro-14-3400-core-i7-laptop
"Microsoft Surface Laptop Go Core i5 10th Gen 8GB RAM 256GB SSD 12.4"" Multi Touch Display","88,000",https://www.startech.com.bd/microsoft-surface-laptop-go
Asus TUF FX506LI Core i5 10th Gen 1650Ti 4GB Graphics 15.6” FHD Gaming Laptop with Windows 10,"89,000",https://www.startech.com.bd/asus-tuf-fx506li-10th-gen-fhd-laptop
"HP Pavilion 14-dv0069TU Core i7 11th Gen 14"" FHD Laptop","89,000",https://www.startech.com.bd/hp-pavilion-14-dv0069tu-laptop
"Lenovo IdeaPad Flex 5 Ryzen 7 4700U 14"" FHD Touch Laptop","89,000",https://www.startech.com.bd/lenovo-ideapad-flex-5-fhd-laptop
"Dell Inspiron 14-5406 Core i5 11th Gen MX330 2GB Graphics 14"" FHD Laptop","90,000",https://www.startech.com.bd/dell-inspiron-14-5406-core-i5-11th-gen-laptop
Asus VivoBook 15 X513EP Core i7 11th Gen MX330 2GB Graphics 15.6” FHD Laptop,"90,800",https://www.startech.com.bd/asus-vivobook-15-x513ep-i7-11th-gen-laptop
"HP Pavilion 14-dv0070TU Core i7 11th Gen 14"" FHD Laptop","91,000",https://www.startech.com.bd/hp-pavilion-14-dv0070tu-core-i7-11th-gen-laptop
"Dell Latitude 14-3410 Core i7 10th Gen 512GB SSD 16GB RAM 14"" FHD Laptop","88,000",https://www.startech.com.bd/dell-latitude-14-3410-i7-fhd-laptop
"HP Elitebook 840 G7 Core i5 10th Gen 14.1"" FHD Laptop","92,000",https://www.startech.com.bd/hp-elitebook-840-g7-core-i5-laptop
"Lenovo IdeaPad Flex 5i Core i5 11th Gen 14"" FHD Touch Laptop with Windows 10","92,000",https://www.startech.com.bd/lenovo-ideapad-flex-5i-core-i5-11th-gen-touch-laptop
HP Pavilion 15-eg0078TU Core i7 11th Gen 15.6'' FHD Laptop,"92,800",https://www.startech.com.bd/hp-pavilion-15-eg0078tu-laptop
"HP Pavilion 13-bb0072TU Core i7 11th Gen 13.3"" FHD Laptop","93,000",https://www.startech.com.bd/hp-pavilion-13-bb0072tu-core-i7-11th-gen-laptop
"Dell Inspiron 15-5502 Core i7 11th Gen MX330 2GB Graphics 15.6"" FHD Laptop","93,000",https://www.startech.com.bd/dell-inspiron-15-5502-core-i7-11th-gen-laptop
Lenovo IdeaPad Gaming 3 Ryzen 7 4800H GTX1650 4GB Graphics 15.6” FHD Laptop,"88,000",https://www.startech.com.bd/lenovo-ideapad-gaming-3-ryzen-7-fhd-laptop
"HP Pavilion 14-dv0078TX Intel i7 11th Gen MX450 2GB Graphics 14"" FHD Laptop","95,000",https://www.startech.com.bd/hp-pavilion-14-dv0078tx-i7-11th-gen-laptop
"HP Pavilion 14-dv0079TX Core i7 11th Gen MX450 2GB Graphics 14"" FHD Laptop","95,000",https://www.startech.com.bd/hp-pavilion-14-dv0079tx-i7-11th-gen-laptop
Lenovo IdeaPad Gaming 3 15ARH05 Ryzen 5 4600H GTX1650ti 4GB Graphics 15.6” FHD Laptop,"93,000",https://www.startech.com.bd/lenovo-ideapad-gaming-3-15arh05-fhd-laptop
Lenovo IdeaPad Gaming 3 Ryzen 5 4600H GTX1650 4GB Graphics 15.6” FHD Laptop,"84,000",https://www.startech.com.bd/lenovo-ideapad-gaming-3-ryzen-5-laptop
"Apple MacBook Air 13.3-Inch 10th Gen Core i3-1.1GHz, 8GB RAM, 256GB SSD (MWTL2) Gold 2020","96,000",https://www.startech.com.bd/apple-macbook-air-i3-2020-gold
"MSI Modern 14 B11SB Core i7 11th Gen MX450 2GB Graphics 14"" Full HD Laptop","97,000",https://www.startech.com.bd/msi-modern-14-b11sb-laptop
"HP Envy 13-ba1040tu Core i5 11th Gen 13.3"" FHD Laptop","97,000",https://www.startech.com.bd/hp-envy-13-ba1040tu-core-i5-11th-gen-laptop
"MSI Modern 15 A11SB Core i7 11th Gen MX450 2GB Graphics 15.6"" FHD Gaming Laptop","97,000",https://www.startech.com.bd/msi-modern-15-a11sb-core-i7-11th-gen-gaming-laptop
"Apple MacBook Air 13.3-Inch 10th Gen Core i3-1.1GHz, 8GB RAM, 256GB SSD (MWTJ2) Space Gray 2020","97,500",https://www.startech.com.bd/apple-macbook-air-core-i3-2020
"HP Pavilion Gaming 15-ec1101AX Ryzen 5 4600H GTX 1650ti 4GB Graphics 15.6"" FHD Laptop with Win 10","98,000",https://www.startech.com.bd/hp-pavilion-gaming-15-ec1101ax-laptop
"HP Pavilion Gaming 16-a0095TX Core i5 10th Gen GTX 1650Ti 4GB Graphics 16.1"" FHD Laptop with Win 10","100,800",https://www.startech.com.bd/hp-pavilion-gaming-16-a0095tx-laptop
"MSI GS66 Stealth 10UG Core i7 10th Gen RTX3070 8GB Graphics 15.6"" FHD Gaming Laptop","298,000",https://www.startech.com.bd/msi-gs66-stealth-10ug-i7-10th-gen-gaming-laptop
"Razer Blade 15 Advanced Model Core i7 10th 15.6"" FHD Gaming Laptop With RTX 2080 SUPER Max-Q 8GB Graphics","294,000",https://www.startech.com.bd/razer-blade-15-advanced-model-gaming-laptop
"Microsoft Surface Book 3 Core i7 10th Gen GTX 1660Ti 6GB Graphics 15"" multi-touch G5, (SMV-00001) Silver","335,000",https://www.startech.com.bd/microsoft-surface-book-3-6gb-graphics-core-i7-10th-gen-multi-touch-silver
"Razer Blade 15 Advanced Model Core i7 10th  RTX 3080 16GB Graphics 15.6""  OLED 4K Touch Gaming Laptop","360,000",https://www.startech.com.bd/razer-blade-15-advanced-model-core-i7-touch-gaming-laptop
Dell Alienware M17 R4 Core i7 32GB RAM 1TB HDD 512GB SSD RTX 3080 17.3″ FHD Gaming Laptop,"375,000",https://www.startech.com.bd/dell-alienware-m17-r4-core-i7-10th-gen-gaming-laptop
"Dell Alienware AREA-51M R2 Core i9 10th Gen RTX2080 Super 8GB Graphics 17.3"" UHD Gaming Laptop","480,000",https://www.startech.com.bd/dell-alienware-area-51m-r2-i9-10th-gen-gaming-laptop
"Acer Aspire A515-44 AMD Ryzen 5 4500U 15.6"" Full HD Laptop with Genuine Windows 10",0,https://www.startech.com.bd/acer-aspire-a515-44-laptop 
"Acer Swift SF514-54T Core i7 10th Gen 14"" Full HD Laptop with Genuine Windows 10",0,https://www.startech.com.bd/acer-swift-sf514-54t-laptop
"Lenovo ThinkPad E14 Core i7 10th Gen 14"" FHD Laptop with Windows 10",0,https://www.startech.com.bd/lenovo-thinkpad-e14-core-i7-10th-gen-16gb-ram-laptop
"HP Pavilion 13-bb0069TU Core i5 11th Gen 13.3"" FHD Laptop","78,000",https://www.startech.com.bd/hp-pavilion-13-bb0069tu-11th-gen-core-i5-laptop
"Lenovo IdeaPad Flex 5 AMD Ryzen 5 4500U 14"" FHD Touch Laptop",0,https://www.startech.com.bd/lenovo-ideapad-flex-5-ryzen-5-fhd-laptop
"HP Pavilion x360 Convertible 14-dw1030TU Core i7 11th Gen 14"" FHD Touch Laptop",0,https://www.startech.com.bd/hp-pavilion-x360-convertible-14-dw1030tu-touch-laptop
"MSI Stealth 15M A11UEK Core i7 11th Gen RTX3060 6GB Graphics 15.6"" FHD Gaming Laptop",0,https://www.startech.com.bd/msi-stealth-15m-a11uek-i7-11th-gen-gaming-laptop
"Dell Inspiron 13 5301 Core i7 11th Gen MX350 2GB Graphics 13.3"" FHD Laptop",0,https://www.startech.com.bd/dell-inspiron-13-5301-core-i7-laptop
"Dell Inspiron 14 7400 Core i5 11th Gen MX350 2GB Graphics 14.5"" QHD Laptop",0,https://www.startech.com.bd/dell-Inspiron-14-7400-core-i5-11th-gen-laptop
"Dell Inspiron 14 7400 Core i7 11th Gen MX350 2GB Graphics 14.5"" QHD Laptop",0,https://www.startech.com.bd/dell-Inspiron-14-7400-core-i7-11th-gen-laptop
"Lenovo ThinkPad E14 Core i5 10th Gen 512GB SSD 14"" FHD Laptop ",0,https://www.startech.com.bd/lenovo-thinkpad-e14-core-i5-512gb-ssd-laptop
"HP Pavilion 14-dv0065TU Core i3 11th Gen 14"" FHD Laptop",0,https://www.startech.com.bd/hp-pavilion-14-dv0065tu-laptop
"HP ProBook 440 G8 Core i5 11th Gen 14"" HD Laptop","71,000",https://www.startech.com.bd/hp-probook-440-g8-core-i5-11th-gen-laptop
Lenovo Legion 5 Pro Ryzen 7 5800H RTX3060 6GB Graphics 1TB SSD 16″ QHD Gaming Laptop,0,https://www.startech.com.bd/lenovo-legion-5-pro-ryzen-7-gaming-laptop
Lenovo Legion 5 Pro Ryzen 7 5800H RTX 3070 8GB Graphics 1TB SSD 16″ QHD Gaming Laptop,0,https://www.startech.com.bd/lenovo-legion-5-pro-8gb-graphics-ryzen-7-gaming-laptop
"Lenovo V15 Core i3 10th Gen 15.6"" HD Laptop",0,https://www.startech.com.bd/lenovo-v15-core-i3-10th-gen-laptop
Lenovo ThinkPad L14 Core i5 10th Gen Laptop,0,https://www.startech.com.bd/lenovo-thinkpad-l14-core-i5-10th-gen-laptop
HP 15s-DU2061TU Core i3 10th Gen 15.6'' FHD Laptop with Windows 10,"49,500",https://www.startech.com.bd/hp-15s-du2061tu-core-i3-fhd-laptop
"HP 15s-du3026TU Core i7 11th Gen 15.6"" FHD Laptop","82,000",https://www.startech.com.bd/hp-15s-du3026tu-core-i7-11th-gen-laptop
"HP Pavilion 13-bb0073TU Core i7 11th Gen 13.3"" FHD Laptop","93,000",https://www.startech.com.bd/hp-pavilion-13-bb0073tu-core-i7-11th-gen-laptop
Lenovo IdeaPad Gaming 3 Ryzen 7 4800H GTX1650ti 4GB Graphics 15.6” FHD Laptop,"102,000",https://www.startech.com.bd/lenovo-ideapad-gaming-3-ryzen-7-laptop
"Acer Nitro 5 Ryzen 5 5600H 512GB SSD GTX1650 4GB Graphics 15.6"" FHD 144Hz Gaming Laptop","99,000",https://www.startech.com.bd/acer-nitro-5-ryzen-5-4gb-graphics-fhd-gaming-laptop
"MSI Summit E13 Flip Core i7 11th Gen 1TB SSD 13.4"" FHD Touch Laptop with Active Pen","190,000",https://www.startech.com.bd/msi-summit-e13-flip-core-i7-11th-gen-laptop
"Apple MacBook Pro 13.3-Inch Retina Display 8-core Apple M1 chip with 16GB RAM, 1TB SSD Space Gray","215,000",https://www.startech.com.bd/apple-macbook-pro-13-3-inch-8-core-m1-chip-1tb-ssd-laptop
Dell Alienware M15 R3 Core i7 10th Gen RTX2070 Super 8GB Graphics Gaming 15.6 FHD Laptop,"250,000",https://www.startech.com.bd/dell-alienware-m15-r3-gaming-laptop
"MSI Raider GE66 11UG Core i9 11th Gen RTX3070 8GB Graphics 15.6"" FHD 300Hz Gaming Laptop","290,000",https://www.startech.com.bd/msi-raider-ge66-11ug-core-i9-11th-gen-gaming-laptop
"Asus VivoBook S14 S433EA 11th Gen Core i7 14"" FHD Laptop with Windows 10","94,000",https://www.startech.com.bd/asus-vivobook-s433ea-11th-gen-laptop
"HP 15s-du1027TX Core i7 10th Gen NVIDIA MX130 Graphics 15.6"" Full HD Laptop with Windows 10",0,https://www.startech.com.bd/hp-15s-du1027tx-i7-10th-gen-fhd-laptop
"HP 15s-fq1073TU Core i5 10th Gen 15.6"" Full HD Laptop",0,https://www.startech.com.bd/hp-15s-fq1073tu-core-i5-10th-gen-laptop
"Asus VivoBook S14 S433EA Core i7 11th Gen 14"" FHD Laptop","94,000",https://www.startech.com.bd/asus-vivobook-s14-s433ea-11th-gen-laptop
"I-Life Zed Air Plus Celeron Dual Core 15.6"" Full HD Laptop","24,500",https://www.startech.com.bd/i-life-zed-air-plus-laptop
Chuwi HeroBook Pro Intel Celeron N4000 14.1 inch Full HD Laptop with Windows 10,"25,700",https://www.startech.com.bd/chuwi-herobook-pro-intel-celeron-n4000-laptop
I-Life Zed Air H3 Pentium Quad Core 15.6'' FHD Laptop With Windows 10,"26,000",https://www.startech.com.bd/ilife-zed-air-h3-pentium-quad-core-laptop-windows-10
Walton Prelude N41 Intel N4100 13.3” FHD Laptop with Windows 10,"26,500",https://www.startech.com.bd/walton-prelude-n41-intel-n4100-fhd-laptop
"i-Life Zed Air CX3 Core i3 15.6"" Laptop with Free DOS","29,500",https://www.startech.com.bd/i-life-zed-air-cx3-laptop
"i-Life Zed Air CX3 Core i3 5th Gen 15.6"" Full HD Laptop with Windows 10","32,500",https://www.startech.com.bd/i-life-zed-air-cx3-i3-5th-gen-laptop
"i-Life Zed Air CX3 Core i3 5th Gen, 8GB RAM, 15.6"" Full HD Laptop","32,500",https://www.startech.com.bd/i-life-zed-air-cx3-i3-5th-gen-8gb-ram-laptop
"Dell Inspiron 15-3583 Celeron 4205U 15.6"" HD Laptop","34,000",https://www.startech.com.bd/dell-inspiron-15-3583-celeron-hd-laptop
"Walton TAMARIND ZX3700 Core i3 7th Gen 14"" HD Laptop","36,550",https://www.startech.com.bd/walton-tamarind-zx3700-core-i3-laptop
"Walton PASSION BX3700A Core i3 7th Gen 14"" HD Laptop","38,550",https://www.startech.com.bd/walton-passion-bx3700a-core-i3-laptop
"Dell Inspiron 15 3505 Athlon Silver 3050U 15.6"" HD Laptop","39,000",https://www.startech.com.bd/dell-inspiron-15-3505-athlon-silver-laptop
"Chuwi CoreBook Pro Core i3 6th Gen 13"" 2k Laptop","39,900",https://www.startech.com.bd/chuwi-corebook-pro-core-i3-6th-gen-laptop
"Acer Aspire 5 A514-54 11th Gen Core i5 14"" FHD Laptop","73,000",https://www.startech.com.bd/acer-aspire-5-a514-54-11th-gen-laptop
"Asus VivoBook 15 X512JP Core i5 10th Gen MX330 2GB Graphics 15.6"" FHD Laptop","73,000",https://www.startech.com.bd/asus-vivobook-15-x512jp-core-i5-10th-gen-laptop
"Dell Vostro 14 5402 Core i5 11th Gen 14"" FHD Laptop","73,000",https://www.startech.com.bd/dell-vostro-14-5402-laptop
"ASUS VivoBook 14 K413EA Core i5 11th Gen 14"" FHD Laptop","73,000",https://www.startech.com.bd/asus-vivobook-14-k413ea-core-i5-11th-gen-laptop
"Lenovo V14-IIL Core i7 10th Gen 14"" FHD Laptop","73,000",https://www.startech.com.bd/lenovo-v14-iil-core-i7-10th-gen-laptop
"HP Pavilion 14-dv0068TU Core i5 11th Gen 14"" FHD Laptop","74,500",https://www.startech.com.bd/hp-pavilion-14-dv0068tu-laptop
"Avita Liber V14 Ryzen 7 3700U 14"" FHD Laptop","73,990",https://www.startech.com.bd/avita-liber-v14-ryzen-7-laptop
"Avita Liber V14 Ryzen 7 3700U 14"" FHD Laptop Anchor Grey","73,990",https://www.startech.com.bd/avita-liber-v14-ryzen-7-laptop-anchor-grey
Chuwi Hi10 Air Intel X5 Z8350 10.1-inch Touch Tablet & Notebook,"22,900",https://www.startech.com.bd/chuwi-hi10-air-touch-tablet-and-notebook
"Lenovo IdeaPad 330S Core i7 8th Gen 14"" FHD Laptop","74,000",https://www.startech.com.bd/lenovo-ideapad-330s-core-i7-laptop
"Asus VivoBook S15 M533UA Ryzen 5 5500U 15.6"" FHD Laptop","74,000",https://www.startech.com.bd/asus-vivobook-s15-m533ua-ryzen-5-laptop
"HP Pavilion 14-dv0066TU Core i5 11th Gen 14"" FHD Laptop","75,000",https://www.startech.com.bd/hp-pavilion-14-dv0066tu-laptop
"Chuwi Hi10 X Touch Screen 2 in 1 Tablet & Notebook, 6GB RAM, 128GB SSD","28,500",https://www.startech.com.bd/chuwi-hi10-x-touch-screen-2-in-1-notebook
"Dell Latitude 3410 Core i5 10th Gen 512SSD 14"" FHD Laptop","75,000",https://www.startech.com.bd/dell-latitude-3410-core-i5-laptop
Xiaomi Redmi Book 14 Ryzen 5 4500U 16GB RAM 14” FHD Laptop,"75,000",https://www.startech.com.bd/xiaomi-redmi-book-14-ryzen-5-16gb-ram-laptop
"Acer Swift SF314-42 AMD Ryzen 5 4500U 14"" Full HD Laptop with Genuine Windows 10","76,000",https://www.startech.com.bd/acer-swift-sf314-42-laptop
"AVITA LIBER NS13A2 Core i7 8th Gen 13.3"" Full HD Ornament on Gold Color Laptop with Windows 10","76,500",https://www.startech.com.bd/avita-liber-ns13a2-i7-laptop
"AVITA LIBER NS13A2 Core i7 8th Gen 13.3"" Full HD Iris on Ruby Color Laptop with Windows 10","76,500",https://www.startech.com.bd/avita-liber-ns13a2-i7-iris-on-ruby-laptop
"AVITA LIBER NS13A2 Core i7 8th Gen 13.3"" Full HD Space Grey Color Laptop with Windows 10","76,500",https://www.startech.com.bd/avita-liber-ns13a2-i7-space-grey-laptop
"Chuwi UBook Pro 2 in 1 Tablet & Notebook, 12.3 inch Touch Screen, 8GB Ram, 256GB SSD","52,500",https://www.startech.com.bd/chuwi-ubook-pro-2-in-1-tablet-and-notebook
"AVITA LIBER NS13A2 Core i7 8th Gen 13.3"" Full HD Champagne Gold Color Laptop with Windows 10","76,500",https://www.startech.com.bd/avita-liber-ns13a2-i7-champagne-gold-laptop
"AVITA LIBER NS13A2 Core i7 8th Gen 13.3"" Full HD Matt Black Color Laptop with Windows 10","76,500",https://www.startech.com.bd/avita-liber-ns13a2-i7-matt-black-laptop
Xiaomi Redmi Book 14 Ryzen 7 3700U 16GB RAM 14” FHD Laptop,"77,000",https://www.startech.com.bd/xiaomi-redmi-book-14-ryzen-7-laptop
"Acer Aspire 5 A514-54G Core i5 11th Gen MX350 2GB Graphics 14"" FHD Laptop","77,000",https://www.startech.com.bd/acer-aspire-5-a514-54g-i5-11th-gen-laptop
